68.7500	69.5000	69.0000	66.5000
69.4000	68.7500	69.5000	69.0000
69.0000	69.4000	68.7500	69.5000
69.7500	69.0000	69.4000	68.7500
69.5000	69.7500	69.0000	69.4000
68.5000	69.5000	69.7500	69.0000
68.0000	68.5000	69.5000	69.7500
68.5000	68.0000	68.5000	69.5000
68.2500	68.5000	68.0000	68.5000
68.0100	68.2500	68.5000	68.0000
68.0000	68.0100	68.2500	68.5000
66.7000	68.0000	68.0100	68.2500
67.0000	66.7000	68.0000	68.0100
67.0000	67.0000	66.7000	68.0000
66.7500	67.0000	67.0000	66.7000
67.1000	66.7500	67.0000	67.0000
67.0000	67.1000	66.7500	67.0000
67.8000	67.0000	67.1000	66.7500
69.3500	67.8000	67.0000	67.1000
71.0000	69.3500	67.8000	67.0000
69.6000	71.0000	69.3500	67.8000
69.6900	69.6000	71.0000	69.3500
69.4500	69.6900	69.6000	71.0000
69.4900	69.4500	69.6900	69.6000
72.5000	69.4900	69.4500	69.6900
73.9500	72.5000	69.4900	69.4500
73.2000	73.9500	72.5000	69.4900
73.6500	73.2000	73.9500	72.5000
75.0000	73.6500	73.2000	73.9500
80.0000	75.0000	73.6500	73.2000
79.4000	80.0000	75.0000	73.6500
80.3000	79.4000	80.0000	75.0000
81.0000	80.3000	79.4000	80.0000
84.0000	81.0000	80.3000	79.4000
83.8000	84.0000	81.0000	80.3000
83.0000	83.8000	84.0000	81.0000
82.5000	83.0000	83.8000	84.0000
84.0000	82.5000	83.0000	83.8000
83.9900	84.0000	82.5000	83.0000
83.8000	83.9900	84.0000	82.5000
83.3800	83.8000	83.9900	84.0000
86.0000	83.3800	83.8000	83.9900
88.5000	86.0000	83.3800	83.8000
88.4400	88.5000	86.0000	83.3800
88.0000	88.4400	88.5000	86.0000
91.0000	88.0000	88.4400	88.5000
90.5000	91.0000	88.0000	88.4400
89.7000	90.5000	91.0000	88.0000
86.6500	89.7000	90.5000	91.0000
89.8800	86.6500	89.7000	90.5000
90.2900	89.8800	86.6500	89.7000
93.9000	90.2900	89.8800	86.6500
94.0000	93.9000	90.2900	89.8800
90.7000	94.0000	93.9000	90.2900
90.0000	90.7000	94.0000	93.9000
88.7000	90.0000	90.7000	94.0000
87.2100	88.7000	90.0000	90.7000
86.3000	87.2100	88.7000	90.0000
84.9900	86.3000	87.2100	88.7000
89.5000	84.9900	86.3000	87.2100
90.0000	89.5000	84.9900	86.3000
89.5000	90.0000	89.5000	84.9900
87.5000	89.5000	90.0000	89.5000
86.5000	87.5000	89.5000	90.0000
84.0000	86.5000	87.5000	89.5000
85.4500	84.0000	86.5000	87.5000
86.9000	85.4500	84.0000	86.5000
87.0000	86.9000	85.4500	84.0000
87.0000	87.0000	86.9000	85.4500
88.6500	87.0000	87.0000	86.9000
88.0000	88.6500	87.0000	87.0000
86.5000	88.0000	88.6500	87.0000
88.0000	86.5000	88.0000	88.6500
87.1100	88.0000	86.5000	88.0000
88.2000	87.1100	88.0000	86.5000
86.0000	88.2000	87.1100	88.0000
87.5000	86.0000	88.2000	87.1100
87.4500	87.5000	86.0000	88.2000
86.9700	87.4500	87.5000	86.0000
86.2200	86.9700	87.4500	87.5000
84.5500	86.2200	86.9700	87.4500
85.5000	84.5500	86.2200	86.9700
85.0200	85.5000	84.5500	86.2200
86.7500	85.0200	85.5000	84.5500
87.5000	86.7500	85.0200	85.5000
88.0000	87.5000	86.7500	85.0200
89.8900	88.0000	87.5000	86.7500
95.0000	89.8900	88.0000	87.5000
89.0000	95.0000	89.8900	88.0000
87.8000	89.0000	95.0000	89.8900
88.9900	87.8000	89.0000	95.0000
89.9900	88.9900	87.8000	89.0000
94.0000	89.9900	88.9900	87.8000
92.3100	94.0000	89.9900	88.9900
93.9000	92.3100	94.0000	89.9900
93.0000	93.9000	92.3100	94.0000
93.6300	93.0000	93.9000	92.3100
97.0000	93.6300	93.0000	93.9000
96.4000	97.0000	93.6300	93.0000
95.1100	96.4000	97.0000	93.6300
92.4000	95.1100	96.4000	97.0000
90.5000	92.4000	95.1100	96.4000
88.5000	90.5000	92.4000	95.1100
91.5000	88.5000	90.5000	92.4000
90.0000	91.5000	88.5000	90.5000
89.2500	90.0000	91.5000	88.5000
90.0000	89.2500	90.0000	91.5000
86.0000	90.0000	89.2500	90.0000
86.9000	86.0000	90.0000	89.2500
87.5000	86.9000	86.0000	90.0000
89.5000	87.5000	86.9000	86.0000
89.4500	89.5000	87.5000	86.9000
90.0000	89.4500	89.5000	87.5000
89.4000	90.0000	89.4500	89.5000
89.4100	89.4000	90.0000	89.4500
88.5000	89.4100	89.4000	90.0000
88.5000	88.5000	89.4100	89.4000
91.0000	88.5000	88.5000	89.4100
88.9800	91.0000	88.5000	88.5000
87.0000	88.9800	91.0000	88.5000
85.9000	87.0000	88.9800	91.0000
88.5000	85.9000	87.0000	88.9800
88.9400	88.5000	85.9000	87.0000
87.5200	88.9400	88.5000	85.9000
89.9400	87.5200	88.9400	88.5000
90.0000	89.9400	87.5200	88.9400
90.5000	90.0000	89.9400	87.5200
90.5500	90.5000	90.0000	89.9400
90.0500	90.5500	90.5000	90.0000
90.4400	90.0500	90.5500	90.5000
91.0000	90.4400	90.0500	90.5500
93.0000	91.0000	90.4400	90.0500
95.0000	93.0000	91.0000	90.4400
94.9500	95.0000	93.0000	91.0000
94.6000	94.9500	95.0000	93.0000
97.2000	94.6000	94.9500	95.0000
99.8000	97.2000	94.6000	94.9500
93.9000	99.8000	97.2000	94.6000
73.3000	93.9000	99.8000	97.2000
78.0000	73.3000	93.9000	99.8000
81.5100	78.0000	73.3000	93.9000
81.5100	81.5100	78.0000	73.3000
81.5000	81.5100	81.5100	78.0000
81.5000	81.5000	81.5100	81.5100
81.9500	81.5000	81.5000	81.5100
82.0000	81.9500	81.5000	81.5000
80.0000	82.0000	81.9500	81.5000
78.0000	80.0000	82.0000	81.9500
77.9500	78.0000	80.0000	82.0000
77.2500	77.9500	78.0000	80.0000
78.0000	77.2500	77.9500	78.0000
76.4000	78.0000	77.2500	77.9500
75.9000	76.4000	78.0000	77.2500
75.4100	75.9000	76.4000	78.0000
75.3600	75.4100	75.9000	76.4000
77.0000	75.3600	75.4100	75.9000
76.5000	77.0000	75.3600	75.4100
77.6000	76.5000	77.0000	75.3600
75.9500	77.6000	76.5000	77.0000
77.0000	75.9500	77.6000	76.5000
75.3000	77.0000	75.9500	77.6000
75.9000	75.3000	77.0000	75.9500
75.4400	75.9000	75.3000	77.0000
75.5000	75.4400	75.9000	75.3000
74.2500	75.5000	75.4400	75.9000
74.5000	74.2500	75.5000	75.4400
75.0000	74.5000	74.2500	75.5000
74.3900	75.0000	74.5000	74.2500
74.3500	74.3900	75.0000	74.5000
73.5200	74.3500	74.3900	75.0000
74.4000	73.5200	74.3500	74.3900
76.8500	74.4000	73.5200	74.3500
78.0000	76.8500	74.4000	73.5200
78.1500	78.0000	76.8500	74.4000
77.6600	78.1500	78.0000	76.8500
78.0000	77.6600	78.1500	78.0000
77.9900	78.0000	77.6600	78.1500
78.0000	77.9900	78.0000	77.6600
78.0500	78.0000	77.9900	78.0000
78.8000	78.0500	78.0000	77.9900
79.6800	78.8000	78.0500	78.0000
80.5400	79.6800	78.8000	78.0500
80.0000	80.5400	79.6800	78.8000
80.7600	80.0000	80.5400	79.6800
81.4700	80.7600	80.0000	80.5400
81.4000	81.4700	80.7600	80.0000
80.6200	81.4000	81.4700	80.7600
79.0500	80.6200	81.4000	81.4700
79.8000	79.0500	80.6200	81.4000
79.8000	79.8000	79.0500	80.6200
79.8000	79.8000	79.8000	79.0500
78.9300	79.8000	79.8000	79.8000
80.2000	78.9300	79.8000	79.8000
80.7000	80.2000	78.9300	79.8000
80.8000	80.7000	80.2000	78.9300
81.3500	80.8000	80.7000	80.2000
84.0100	81.3500	80.8000	80.7000
85.3000	84.0100	81.3500	80.8000
86.0000	85.3000	84.0100	81.3500
86.8900	86.0000	85.3000	84.0100
86.8300	86.8900	86.0000	85.3000
86.2000	86.8300	86.8900	86.0000
86.6500	86.2000	86.8300	86.8900
87.0000	86.6500	86.2000	86.8300
87.3400	87.0000	86.6500	86.2000
88.0000	87.3400	87.0000	86.6500
88.0000	88.0000	87.3400	87.0000
86.7800	88.0000	88.0000	87.3400
87.2000	86.7800	88.0000	88.0000
89.7000	87.2000	86.7800	88.0000
89.5000	89.7000	87.2000	86.7800
89.6500	89.5000	89.7000	87.2000
91.8000	89.6500	89.5000	89.7000
93.5000	91.8000	89.6500	89.5000
93.0000	93.5000	91.8000	89.6500
92.5000	93.0000	93.5000	91.8000
92.9300	92.5000	93.0000	93.5000
91.9400	92.9300	92.5000	93.0000
91.5000	91.9400	92.9300	92.5000
90.0000	91.5000	91.9400	92.9300
91.9800	90.0000	91.5000	91.9400
92.9500	91.9800	90.0000	91.5000
92.8900	92.9500	91.9800	90.0000
93.1000	92.8900	92.9500	91.9800
94.5000	93.1000	92.8900	92.9500
97.1500	94.5000	93.1000	92.8900
92.8000	97.1500	94.5000	93.1000
94.7500	92.8000	97.1500	94.5000
93.0600	94.7500	92.8000	97.1500
91.6800	93.0600	94.7500	92.8000
88.9900	91.6800	93.0600	94.7500
89.4500	88.9900	91.6800	93.0600
89.5000	89.4500	88.9900	91.6800
89.0000	89.5000	89.4500	88.9900
88.6000	89.0000	89.5000	89.4500
86.6000	88.6000	89.0000	89.5000
88.5800	86.6000	88.6000	89.0000
88.6500	88.5800	86.6000	88.6000
87.2200	88.6500	88.5800	86.6000
87.5000	87.2200	88.6500	88.5800
85.5000	87.5000	87.2200	88.6500
86.5000	85.5000	87.5000	87.2200
87.5500	86.5000	85.5000	87.5000
89.0000	87.5500	86.5000	85.5000
88.0000	89.0000	87.5500	86.5000
87.7400	88.0000	89.0000	87.5500
87.7000	87.7400	88.0000	89.0000
88.0000	87.7000	87.7400	88.0000
88.4700	88.0000	87.7000	87.7400
87.9000	88.4700	88.0000	87.7000
87.1000	87.9000	88.4700	88.0000
86.6500	87.1000	87.9000	88.4700
87.7000	86.6500	87.1000	87.9000
87.0000	87.7000	86.6500	87.1000
83.9500	87.0000	87.7000	86.6500
82.0000	83.9500	87.0000	87.7000
80.5000	82.0000	83.9500	87.0000
78.8800	80.5000	82.0000	83.9500
80.5000	78.8800	80.5000	82.0000
83.8000	80.5000	78.8800	80.5000
84.8700	83.8000	80.5000	78.8800
82.0600	84.8700	83.8000	80.5000
80.7500	82.0600	84.8700	83.8000
80.7500	80.7500	82.0600	84.8700
79.4500	80.7500	80.7500	82.0600
79.9700	79.4500	80.7500	80.7500
79.8200	79.9700	79.4500	80.7500
79.5000	79.8200	79.9700	79.4500
78.0100	79.5000	79.8200	79.9700
78.7500	78.0100	79.5000	79.8200
78.8000	78.7500	78.0100	79.5000
79.4000	78.8000	78.7500	78.0100
78.1000	79.4000	78.8000	78.7500
77.9000	78.1000	79.4000	78.8000
77.8200	77.9000	78.1000	79.4000
78.0000	77.8200	77.9000	78.1000
77.2000	78.0000	77.8200	77.9000
77.5000	77.2000	78.0000	77.8200
77.9100	77.5000	77.2000	78.0000
79.8000	77.9100	77.5000	77.2000
80.0000	79.8000	77.9100	77.5000
81.7100	80.0000	79.8000	77.9100
81.9000	81.7100	80.0000	79.8000
81.9000	81.9000	81.7100	80.0000
82.6000	81.9000	81.9000	81.7100
81.5800	82.6000	81.9000	81.9000
82.1000	81.5800	82.6000	81.9000
83.4900	82.1000	81.5800	82.6000
82.4900	83.4900	82.1000	81.5800
82.0000	82.4900	83.4900	82.1000
82.0000	82.0000	82.4900	83.4900
82.8000	82.0000	82.0000	82.4900
84.9600	82.8000	82.0000	82.0000
84.4500	84.9600	82.8000	82.0000
84.3900	84.4500	84.9600	82.8000
83.8800	84.3900	84.4500	84.9600
83.0300	83.8800	84.3900	84.4500
83.0600	83.0300	83.8800	84.3900
83.0000	83.0600	83.0300	83.8800
83.0000	83.0000	83.0600	83.0300
82.7000	83.0000	83.0000	83.0600
84.0000	82.7000	83.0000	83.0000
83.6700	84.0000	82.7000	83.0000
83.8000	83.6700	84.0000	82.7000
82.6500	83.8000	83.6700	84.0000
81.5100	82.6500	83.8000	83.6700
81.5000	81.5100	82.6500	83.8000
83.0000	81.5000	81.5100	82.6500
81.8000	83.0000	81.5000	81.5100
82.5000	81.8000	83.0000	81.5000
82.0000	82.5000	81.8000	83.0000
81.5500	82.0000	82.5000	81.8000
81.9200	81.5500	82.0000	82.5000
81.7800	81.9200	81.5500	82.0000
81.0000	81.7800	81.9200	81.5500
78.8100	81.0000	81.7800	81.9200
79.5000	78.8100	81.0000	81.7800
79.7100	79.5000	78.8100	81.0000
80.5700	79.7100	79.5000	78.8100
80.0000	80.5700	79.7100	79.5000
80.2600	80.0000	80.5700	79.7100
80.8900	80.2600	80.0000	80.5700
80.9800	80.8900	80.2600	80.0000
80.1500	80.9800	80.8900	80.2600
79.4500	80.1500	80.9800	80.8900
79.4100	79.4500	80.1500	80.9800
80.7900	79.4100	79.4500	80.1500
80.7900	80.7900	79.4100	79.4500
79.9000	80.7900	80.7900	79.4100
77.2000	79.9000	80.7900	80.7900
77.2500	77.2000	79.9000	80.7900
79.4500	77.2500	77.2000	79.9000
80.5000	79.4500	77.2500	77.2000
78.5500	80.5000	79.4500	77.2500
78.5100	78.5500	80.5000	79.4500
78.4700	78.5100	78.5500	80.5000
77.0000	78.4700	78.5100	78.5500
78.3000	77.0000	78.4700	78.5100
78.5000	78.3000	77.0000	78.4700
78.5000	78.5000	78.3000	77.0000
77.9400	78.5000	78.5000	78.3000
79.3000	77.9400	78.5000	78.5000
79.0000	79.3000	77.9400	78.5000
79.0000	79.0000	79.3000	77.9400
78.7000	79.0000	79.0000	79.3000
78.0000	78.7000	79.0000	79.0000
77.8800	78.0000	78.7000	79.0000
79.5300	77.8800	78.0000	78.7000
78.7700	79.5300	77.8800	78.0000
76.2000	78.7700	79.5300	77.8800
76.2100	76.2000	78.7700	79.5300
76.1300	76.2100	76.2000	78.7700
77.1800	76.1300	76.2100	76.2000
80.7500	77.1800	76.1300	76.2100
84.5900	80.7500	77.1800	76.1300
85.0500	84.5900	80.7500	77.1800
84.5500	85.0500	84.5900	80.7500
83.7500	84.5500	85.0500	84.5900
84.9000	83.7500	84.5500	85.0500
83.0400	84.9000	83.7500	84.5500
84.8000	83.0400	84.9000	83.7500
86.7500	84.8000	83.0400	84.9000
86.7500	86.7500	84.8000	83.0400
87.8000	86.7500	86.7500	84.8000
86.5000	87.8000	86.7500	86.7500
87.0000	86.5000	87.8000	86.7500
86.9200	87.0000	86.5000	87.8000
86.7000	86.9200	87.0000	86.5000
84.7000	86.7000	86.9200	87.0000
83.5100	84.7000	86.7000	86.9200
82.4700	83.5100	84.7000	86.7000
82.8500	82.4700	83.5100	84.7000
84.9500	82.8500	82.4700	83.5100
84.3000	84.9500	82.8500	82.4700
83.0000	84.3000	84.9500	82.8500
83.0600	83.0000	84.3000	84.9500
83.8000	83.0600	83.0000	84.3000
82.3600	83.8000	83.0600	83.0000
78.7500	82.3600	83.8000	83.0600
78.0000	78.7500	82.3600	83.8000
75.6000	78.0000	78.7500	82.3600
75.9000	75.6000	78.0000	78.7500
76.1000	75.9000	75.6000	78.0000
73.3000	76.1000	75.9000	75.6000
71.5100	73.3000	76.1000	75.9000
73.3000	71.5100	73.3000	76.1000
72.3500	73.3000	71.5100	73.3000
76.0000	72.3500	73.3000	71.5100
76.7000	76.0000	72.3500	73.3000
75.8000	76.7000	76.0000	72.3500
75.7000	75.8000	76.7000	76.0000
76.0000	75.7000	75.8000	76.7000
76.0000	76.0000	75.7000	75.8000
76.1200	76.0000	76.0000	75.7000
74.0000	76.1200	76.0000	76.0000
74.8000	74.0000	76.1200	76.0000
75.9700	74.8000	74.0000	76.1200
75.9000	75.9700	74.8000	74.0000
76.3900	75.9000	75.9700	74.8000
78.8300	76.3900	75.9000	75.9700
77.0000	78.8300	76.3900	75.9000
75.0000	77.0000	78.8300	76.3900
75.8600	75.0000	77.0000	78.8300
75.8400	75.8600	75.0000	77.0000
77.0000	75.8400	75.8600	75.0000
79.0000	77.0000	75.8400	75.8600
78.0100	79.0000	77.0000	75.8400
78.3000	78.0100	79.0000	77.0000
76.5000	78.3000	78.0100	79.0000
77.0600	76.5000	78.3000	78.0100
78.0600	77.0600	76.5000	78.3000
79.3100	78.0600	77.0600	76.5000
79.9900	79.3100	78.0600	77.0600
81.9300	79.9900	79.3100	78.0600
79.0000	81.9300	79.9900	79.3100
79.6500	79.0000	81.9300	79.9900
82.0000	79.6500	79.0000	81.9300
81.7000	82.0000	79.6500	79.0000
80.1200	81.7000	82.0000	79.6500
81.9000	80.1200	81.7000	82.0000
82.0000	81.9000	80.1200	81.7000
79.3900	82.0000	81.9000	80.1200
78.0000	79.3900	82.0000	81.9000
77.9900	78.0000	79.3900	82.0000
77.2100	77.9900	78.0000	79.3900
76.0000	77.2100	77.9900	78.0000
74.5000	76.0000	77.2100	77.9900
75.4300	74.5000	76.0000	77.2100
76.5500	75.4300	74.5000	76.0000
76.6000	76.5500	75.4300	74.5000
79.5000	76.6000	76.5500	75.4300
78.5000	79.5000	76.6000	76.5500
78.2100	78.5000	79.5000	76.6000
77.9800	78.2100	78.5000	79.5000
77.0500	77.9800	78.2100	78.5000
75.4300	77.0500	77.9800	78.2100
76.3000	75.4300	77.0500	77.9800
79.5000	76.3000	75.4300	77.0500
79.2700	79.5000	76.3000	75.4300
81.1200	79.2700	79.5000	76.3000
81.5000	81.1200	79.2700	79.5000
81.3100	81.5000	81.1200	79.2700
78.0000	81.3100	81.5000	81.1200
78.0400	78.0000	81.3100	81.5000
79.0000	78.0400	78.0000	81.3100
78.3000	79.0000	78.0400	78.0000
79.7900	78.3000	79.0000	78.0400
84.0000	79.7900	78.3000	79.0000
84.7700	84.0000	79.7900	78.3000
85.0000	84.7700	84.0000	79.7900
86.2900	85.0000	84.7700	84.0000
84.7300	86.2900	85.0000	84.7700
84.0000	84.7300	86.2900	85.0000
85.9000	84.0000	84.7300	86.2900
84.5000	85.9000	84.0000	84.7300
84.3900	84.5000	85.9000	84.0000
83.0500	84.3900	84.5000	85.9000
82.1200	83.0500	84.3900	84.5000
82.8000	82.1200	83.0500	84.3900
83.9000	82.8000	82.1200	83.0500
84.6500	83.9000	82.8000	82.1200
83.5600	84.6500	83.9000	82.8000
82.5000	83.5600	84.6500	83.9000
83.3900	82.5000	83.5600	84.6500
84.0700	83.3900	82.5000	83.5600
84.8900	84.0700	83.3900	82.5000
84.9000	84.8900	84.0700	83.3900
85.3400	84.9000	84.8900	84.0700
84.7900	85.3400	84.9000	84.8900
84.4000	84.7900	85.3400	84.9000
82.4900	84.4000	84.7900	85.3400
83.1000	82.4900	84.4000	84.7900
82.9000	83.1000	82.4900	84.4000
82.7900	82.9000	83.1000	82.4900
81.9000	82.7900	82.9000	83.1000
82.4400	81.9000	82.7900	82.9000
81.1100	82.4400	81.9000	82.7900
81.5500	81.1100	82.4400	81.9000
80.6200	81.5500	81.1100	82.4400
79.6500	80.6200	81.5500	81.1100
77.5600	79.6500	80.6200	81.5500
78.6200	77.5600	79.6500	80.6200
81.2600	78.6200	77.5600	79.6500
79.5500	81.2600	78.6200	77.5600
79.5000	79.5500	81.2600	78.6200
81.5000	79.5000	79.5500	81.2600
80.0000	81.5000	79.5000	79.5500
82.4000	80.0000	81.5000	79.5000
83.1900	82.4000	80.0000	81.5000
83.5000	83.1900	82.4000	80.0000
82.4600	83.5000	83.1900	82.4000
83.7400	82.4600	83.5000	83.1900
83.0000	83.7400	82.4600	83.5000
84.0000	83.0000	83.7400	82.4600
84.9500	84.0000	83.0000	83.7400
83.3000	84.9500	84.0000	83.0000
85.4000	83.3000	84.9500	84.0000
84.9800	85.4000	83.3000	84.9500
85.0000	84.9800	85.4000	83.3000
85.4000	85.0000	84.9800	85.4000
85.0000	85.4000	85.0000	84.9800
84.9900	85.0000	85.4000	85.0000
84.6000	84.9900	85.0000	85.4000
82.7500	84.6000	84.9900	85.0000
83.0500	82.7500	84.6000	84.9900
85.3900	83.0500	82.7500	84.6000
85.1500	85.3900	83.0500	82.7500
86.7500	85.1500	85.3900	83.0500
88.8100	86.7500	85.1500	85.3900
87.3500	88.8100	86.7500	85.1500
88.0000	87.3500	88.8100	86.7500
89.0000	88.0000	87.3500	88.8100
88.7000	89.0000	88.0000	87.3500
89.1500	88.7000	89.0000	88.0000
88.7400	89.1500	88.7000	89.0000
88.0000	88.7400	89.1500	88.7000
90.0400	88.0000	88.7400	89.1500
88.9600	90.0400	88.0000	88.7400
90.0000	88.9600	90.0400	88.0000
90.9000	90.0000	88.9600	90.0400
91.1100	90.9000	90.0000	88.9600
91.5000	91.1100	90.9000	90.0000
92.3000	91.5000	91.1100	90.9000
95.0500	92.3000	91.5000	91.1100
94.9900	95.0500	92.3000	91.5000
98.5900	94.9900	95.0500	92.3000
98.0200	98.5900	94.9900	95.0500
94.0000	98.0200	98.5900	94.9900
94.8800	94.0000	98.0200	98.5900
93.8500	94.8800	94.0000	98.0200
92.5500	93.8500	94.8800	94.0000
92.7500	92.5500	93.8500	94.8800
94.0000	92.7500	92.5500	93.8500
92.5800	94.0000	92.7500	92.5500
91.5000	92.5800	94.0000	92.7500
92.9600	91.5000	92.5800	94.0000
91.9400	92.9600	91.5000	92.5800
94.0000	91.9400	92.9600	91.5000
91.6300	94.0000	91.9400	92.9600
92.0000	91.6300	94.0000	91.9400
92.2500	92.0000	91.6300	94.0000
90.7900	92.2500	92.0000	91.6300
90.0200	90.7900	92.2500	92.0000
89.3000	90.0200	90.7900	92.2500
88.1700	89.3000	90.0200	90.7900
89.0000	88.1700	89.3000	90.0200
87.2000	89.0000	88.1700	89.3000
86.7300	87.2000	89.0000	88.1700
88.1800	86.7300	87.2000	89.0000
91.4200	88.1800	86.7300	87.2000
90.0000	91.4200	88.1800	86.7300
89.5000	90.0000	91.4200	88.1800
91.5000	89.5000	90.0000	91.4200
89.8000	91.5000	89.5000	90.0000
89.1500	89.8000	91.5000	89.5000
89.0000	89.1500	89.8000	91.5000
89.3300	89.0000	89.1500	89.8000
89.5000	89.3300	89.0000	89.1500
88.0700	89.5000	89.3300	89.0000
87.7400	88.0700	89.5000	89.3300
88.0100	87.7400	88.0700	89.5000
85.0500	88.0100	87.7400	88.0700
84.8200	85.0500	88.0100	87.7400
84.0000	84.8200	85.0500	88.0100
87.5000	84.0000	84.8200	85.0500
86.6500	87.5000	84.0000	84.8200
87.0000	86.6500	87.5000	84.0000
84.2800	87.0000	86.6500	87.5000
86.0000	84.2800	87.0000	86.6500
86.0000	86.0000	84.2800	87.0000
85.8400	86.0000	86.0000	84.2800
84.8500	85.8400	86.0000	86.0000
84.4000	84.8500	85.8400	86.0000
84.5200	84.4000	84.8500	85.8400
84.2000	84.5200	84.4000	84.8500
83.4000	84.2000	84.5200	84.4000
83.0500	83.4000	84.2000	84.5200
84.8800	83.0500	83.4000	84.2000
84.0000	84.8800	83.0500	83.4000
86.4500	84.0000	84.8800	83.0500
84.7700	86.4500	84.0000	84.8800
85.1600	84.7700	86.4500	84.0000
85.5600	85.1600	84.7700	86.4500
85.1500	85.5600	85.1600	84.7700
86.0500	85.1500	85.5600	85.1600
85.5000	86.0500	85.1500	85.5600
85.5400	85.5000	86.0500	85.1500
87.0400	85.5400	85.5000	86.0500
87.0000	87.0400	85.5400	85.5000
89.2500	87.0000	87.0400	85.5400
87.2400	89.2500	87.0000	87.0400
86.8000	87.2400	89.2500	87.0000
88.7600	86.8000	87.2400	89.2500
85.6000	88.7600	86.8000	87.2400
85.4000	85.6000	88.7600	86.8000
82.1400	85.4000	85.6000	88.7600
83.6000	82.1400	85.4000	85.6000
84.5000	83.6000	82.1400	85.4000
84.3200	84.5000	83.6000	82.1400
86.0500	84.3200	84.5000	83.6000
87.8200	86.0500	84.3200	84.5000
85.9000	87.8200	86.0500	84.3200
87.0000	85.9000	87.8200	86.0500
87.0000	87.0000	85.9000	87.8200
87.5000	87.0000	87.0000	85.9000
88.5000	87.5000	87.0000	87.0000
87.0100	88.5000	87.5000	87.0000
85.0000	87.0100	88.5000	87.5000
86.4700	85.0000	87.0100	88.5000
87.5000	86.4700	85.0000	87.0100
87.6900	87.5000	86.4700	85.0000
87.0000	87.6900	87.5000	86.4700
88.1000	87.0000	87.6900	87.5000
85.4000	88.1000	87.0000	87.6900
84.2700	85.4000	88.1000	87.0000
85.9200	84.2700	85.4000	88.1000
82.9400	85.9200	84.2700	85.4000
81.7900	82.9400	85.9200	84.2700
80.7000	81.7900	82.9400	85.9200
80.9000	80.7000	81.7900	82.9400
80.1000	80.9000	80.7000	81.7900
79.5000	80.1000	80.9000	80.7000
79.2000	79.5000	80.1000	80.9000
76.7200	79.2000	79.5000	80.1000
76.7000	76.7200	79.2000	79.5000
78.2500	76.7000	76.7200	79.2000
80.4000	78.2500	76.7000	76.7200
82.8000	80.4000	78.2500	76.7000
83.0000	82.8000	80.4000	78.2500
83.3700	83.0000	82.8000	80.4000
83.5000	83.3700	83.0000	82.8000
83.4500	83.5000	83.3700	83.0000
83.7000	83.4500	83.5000	83.3700
